customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalChargesPerTenure,TenureGroup,MonthlyChargePerTenure,ChurnNumeric,ServiceCount,MonthlyChargePerService,TotalServiceCount,MonthlyChargePerTotalService,ServiceDensity,TotalChargesPerService
5840-NVDCG,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.25,1114.85,No,69.678125,1-2 Years,4.265625,0,6,11.375,7,9.75,0.4375,159.2642857142857
8092-NLTGF,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1777.6,No,24.688888888888886,5-6 Years,0.34375,0,2,12.375,2,12.375,0.0277777777777777,888.8
5928-QLDHB,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,684.85,No,76.09444444444445,0-1 Year,8.472222222222221,0,3,25.416666666666668,4,19.0625,0.4444444444444444,171.2125
9840-EFJQB,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.35,74.35,No,74.35,0-1 Year,74.35,0,3,24.78333333333333,4,18.5875,4.0,18.5875
0696-UKTOX,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,54.15,1312.45,No,57.06304347826087,1-2 Years,2.3543478260869564,0,4,13.5375,5,10.83,0.217391304347826,262.49
4801-KFYKL,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,159.2,No,19.9,0-1 Year,2.43125,0,1,19.45,1,19.45,0.125,159.2
3472-OAOOR,Male,0,Yes,Yes,19,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,34.95,610.2,No,32.11578947368421,1-2 Years,1.8394736842105264,0,3,11.65,4,8.7375,0.2105263157894736,152.55
6135-OZQVA,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.65,404.35,No,57.76428571428572,0-1 Year,7.664285714285714,0,4,13.4125,5,10.73,0.7142857142857143,80.87
8062-YBDOE,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,69.65,0-1 Year,69.65,1,2,34.825,3,23.21666666666667,3.0,23.21666666666667
2252-JHJGE,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.0,6363.45,No,104.31885245901638,5-6 Years,1.7049180327868851,0,7,14.857142857142858,8,13.0,0.1311475409836065,795.43125
4188-PCPIG,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.35,4124.65,No,72.36228070175439,4-5 Years,1.2342105263157894,0,6,11.725,7,10.05,0.1228070175438596,589.2357142857143
6000-APYLU,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,713.1,Yes,79.23333333333333,0-1 Year,8.977777777777778,1,3,26.933333333333334,4,20.2,0.4444444444444444,178.275
7105-BENQF,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,950.75,No,63.38333333333333,1-2 Years,4.323333333333333,0,5,12.97,6,10.808333333333332,0.4,158.45833333333334
7721-DVEKZ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,19.65,0-1 Year,19.65,0,1,19.65,1,19.65,1.0,19.65
3566-VVORZ,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.9,505.95,No,42.1625,0-1 Year,3.825,0,2,22.95,3,15.3,0.25,168.65
9507-HSMMZ,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,No,21.289814814814818,4-5 Years,0.3703703703703703,0,1,20.0,1,20.0,0.0185185185185185,1149.65
2480-SQIOB,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,No,42.4125,0-1 Year,11.2,0,2,22.4,3,14.933333333333332,0.75,56.550000000000004
0947-IDHRQ,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.3,526.7,Yes,75.24285714285715,0-1 Year,11.471428571428572,1,3,26.766666666666666,4,20.075,0.5714285714285714,131.675
7813-TKCVO,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,393.15,No,19.6575,1-2 Years,1.0175,0,1,20.35,1,20.35,0.05,393.15
0128-MKWSG,Female,0,No,Yes,26,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.8,1147.0,No,44.11538461538461,2-4 Years,1.7615384615384615,0,4,11.45,5,9.16,0.1923076923076923,229.4
3672-YITQD,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,3021.6,Yes,83.93333333333334,2-4 Years,2.336111111111111,1,4,21.025,5,16.82,0.1388888888888889,604.3199999999999
4350-ZTLPI,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,No,107.89056603773585,4-5 Years,2.0556603773584907,0,8,13.61875,9,12.105555555555556,0.1698113207547169,635.3555555555555
9048-JVYVF,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,191.35,Yes,63.78333333333333,0-1 Year,23.116666666666664,1,5,13.87,6,11.558333333333332,2.0,31.891666666666666
0361-HJRDX,Female,0,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,No,66.75882352941177,5-6 Years,0.9463235294117648,0,7,9.19285714285714,8,8.04375,0.1176470588235294,567.45
5727-MYATE,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,No,88.85555555555555,5-6 Years,1.261111111111111,0,9,10.088888888888889,10,9.08,0.1388888888888889,639.76
3823-KYNQY,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.95,280.4,No,23.366666666666664,0-1 Year,2.0791666666666666,0,2,12.475,2,12.475,0.1666666666666666,140.2
8988-ECPJR,Female,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.6,2718.3,Yes,79.95,2-4 Years,2.341176470588235,1,4,19.9,5,15.919999999999998,0.1470588235294117,543.6600000000001
7570-WELNY,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05,No,83.9860294117647,5-6 Years,1.2455882352941177,0,5,16.94,6,14.116666666666667,0.088235294117647,951.8416666666667
3021-VLNRJ,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.8,3478.15,No,69.563,4-5 Years,1.416,0,6,11.8,7,10.114285714285714,0.14,496.87857142857143
3776-EKTKM,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.45,36.45,Yes,36.45,0-1 Year,36.45,1,2,18.225,3,12.15,3.0,12.15
2080-CAZNM,Female,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,No,100.8280487804878,2-4 Years,2.546341463414634,0,7,14.914285714285716,8,13.05,0.1951219512195122,516.74375
1028-FFNJK,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,No,97.25500000000001,2-4 Years,3.3833333333333333,0,6,16.916666666666668,7,14.5,0.2333333333333333,416.8071428571429
6907-FLBER,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.3,54.3,No,54.3,0-1 Year,54.3,0,4,13.575,5,10.86,5.0,10.86
3001-UNBTL,Male,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,No,102.2344827586207,2-4 Years,3.5844827586206898,0,6,17.325,7,14.85,0.2413793103448276,423.54285714285714
5982-PSMKW,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,No,95.57826086956523,1-2 Years,3.960869565217391,0,9,10.122222222222222,10,9.11,0.4347826086956521,219.83
3507-GASNP,Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1189.9,No,19.831666666666667,4-5 Years,0.3324999999999999,0,1,19.95,1,19.95,0.0166666666666666,1189.9
7096-ZNBZI,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,1914.5,No,26.59027777777778,5-6 Years,0.3673611111111111,0,2,13.225,2,13.225,0.0277777777777777,957.25
1902-XBTFB,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,2001.5,Yes,90.97727272727273,1-2 Years,4.063636363636364,1,5,17.880000000000003,6,14.9,0.2727272727272727,333.5833333333333
1676-MQAOA,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.1,5336.35,No,74.11597222222223,5-6 Years,1.0430555555555554,0,7,10.728571428571428,8,9.3875,0.1111111111111111,667.04375
0786-IVLAW,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),108.1,7238.6,No,109.67575757575759,5-6 Years,1.6378787878787875,0,7,15.44285714285714,8,13.5125,0.1212121212121212,904.825
7566-DSRLQ,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.15,7998.8,No,111.09444444444445,5-6 Years,1.5298611111111111,0,8,13.76875,9,12.238888888888887,0.125,888.7555555555556
0643-OKLRP,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,3825.85,Yes,81.40106382978723,2-4 Years,1.7095744680851062,1,4,20.0875,5,16.07,0.1063829787234042,765.17
7245-JMTTQ,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,No,111.82843137254902,4-5 Years,2.1862745098039214,0,8,13.9375,9,12.38888888888889,0.1764705882352941,633.6944444444445
6050-IJRHS,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,7397.0,No,105.67142857142858,5-6 Years,1.5214285714285714,0,7,15.214285714285714,8,13.3125,0.1142857142857142,924.625
6202-JVYEU,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,164.6,No,18.288888888888888,0-1 Year,2.211111111111111,0,1,19.9,1,19.9,0.1111111111111111,164.6
8591-TKMZH,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,111.1,6555.2,No,111.10508474576271,4-5 Years,1.883050847457627,0,8,13.8875,9,12.344444444444443,0.1525423728813559,728.3555555555555
0734-OXWBT,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.7,225.65,No,75.21666666666667,0-1 Year,23.566666666666663,0,5,14.14,6,11.783333333333331,2.0,37.608333333333334
4282-ACRXS,Male,1,Yes,No,38,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.85,955.75,No,25.151315789473685,2-4 Years,0.6539473684210527,0,1,24.85,2,12.425,0.0526315789473684,477.875
0365-TRTPY,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,No,91.41351351351352,2-4 Years,2.464864864864865,0,6,15.2,7,13.028571428571428,0.1891891891891892,483.1857142857143
7349-ALMUX,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,No,62.53513513513514,2-4 Years,1.7729729729729728,0,6,10.933333333333332,7,9.37142857142857,0.1891891891891892,330.54285714285714
9381-NDKME,Female,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.65,933.3,Yes,38.887499999999996,1-2 Years,1.69375,1,3,13.55,4,10.1625,0.1666666666666666,233.325
6502-KUGLL,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),59.45,780.85,No,55.775,1-2 Years,4.246428571428572,0,5,11.89,6,9.908333333333331,0.4285714285714285,130.14166666666668
1841-YSJGV,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,No,109.0611111111111,5-6 Years,1.5270833333333331,0,8,13.74375,9,12.216666666666669,0.125,872.4888888888888
2794-XIMMO,Male,0,Yes,No,53,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,60.45,3184.25,Yes,60.08018867924528,4-5 Years,1.140566037735849,1,6,10.075,7,8.635714285714286,0.1320754716981132,454.89285714285717
8382-SHQEH,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,764.95,Yes,95.61875,0-1 Year,10.6125,1,4,21.225,5,16.98,0.625,152.99
3511-BFTJW,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,No,38.375,5-6 Years,0.5347222222222222,0,4,9.625,5,7.7,0.0694444444444444,552.6
7668-XCFYV,Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1614.7,No,94.98235294117647,1-2 Years,5.444117647058824,0,5,18.51,6,15.425,0.3529411764705882,269.1166666666667
2983-ZANRP,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.55,145.4,Yes,72.7,0-1 Year,36.775,1,3,24.516666666666666,4,18.3875,2.0,36.35
7845-URHJN,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,156.25,Yes,19.53125,0-1 Year,2.51875,1,1,20.15,1,20.15,0.125,156.25
3034-ZBEQN,Female,0,Yes,No,48,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,34.7,1604.5,Yes,33.427083333333336,2-4 Years,0.7229166666666668,1,3,11.566666666666668,4,8.675,0.0833333333333333,401.125
5018-HEKFO,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.5,270.15,No,27.014999999999997,0-1 Year,2.45,0,2,12.25,2,12.25,0.2,135.075
2923-ARZLG,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.7,0.0,No,0.0,0-1 Year,0.0,0,1,19.7,1,19.7,0.0,0.0
3976-NLDEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,No,20.6,0-1 Year,20.6,0,1,20.6,1,20.6,1.0,20.6
2282-YGNOR,Female,0,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),58.0,1734.5,No,59.810344827586206,2-4 Years,2.0,0,5,11.6,6,9.666666666666666,0.2068965517241379,289.0833333333333
5336-UFNZP,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.45,7047.5,No,108.42307692307692,5-6 Years,1.653076923076923,0,7,15.35,8,13.43125,0.123076923076923,880.9375
6854-EXGSF,Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,No,71.64375,0-1 Year,8.1875,0,6,10.916666666666666,7,9.357142857142858,0.875,81.87857142857142
1241-EZFMJ,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1538.6,No,25.22295081967213,5-6 Years,0.4172131147540983,0,2,12.725,2,12.725,0.0327868852459016,769.3
9233-PSYHO,Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.15,4459.8,No,99.10666666666667,2-4 Years,2.225555555555556,0,6,16.691666666666666,7,14.30714285714286,0.1555555555555555,637.1142857142858
5376-PCKNB,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,7459.0,No,103.59722222222223,5-6 Years,1.4506944444444445,0,7,14.921428571428573,8,13.05625,0.1111111111111111,932.375
8044-BGWPI,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,306.05,No,25.504166666666666,0-1 Year,1.7625,0,1,21.15,1,21.15,0.0833333333333333,306.05
4060-LDNLU,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,639.7,No,91.38571428571429,0-1 Year,13.742857142857144,0,5,19.24,6,16.033333333333335,0.8571428571428571,106.61666666666667
3589-PPVKW,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,No,38.68333333333333,0-1 Year,4.933333333333334,0,2,22.2,3,14.8,0.3333333333333333,116.05
8327-LZKAS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.55,4533.9,Yes,105.43953488372092,2-4 Years,2.5011627906976743,1,7,15.364285714285714,8,13.44375,0.1860465116279069,566.7375
5887-IKKYO,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.35,5563.65,No,95.925,4-5 Years,1.6267241379310344,0,6,15.725,7,13.478571428571428,0.1206896551724138,794.8071428571428
1075-BGWOH,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,1587.55,Yes,99.221875,1-2 Years,6.171875,1,6,16.458333333333332,7,14.107142857142858,0.4375,226.79285714285714
1755-RMCXH,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,40.25,No,20.125,0-1 Year,10.15,0,1,20.3,1,20.3,0.5,40.25
0302-JOIVN,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,Yes,105.3625,0-1 Year,12.64375,1,6,16.858333333333334,7,14.45,0.875,120.41428571428571
3858-XHYJO,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,No,105.71375,2-4 Years,2.64375,0,7,15.107142857142858,8,13.21875,0.2,528.56875
4299-SIMNS,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,No,87.16111111111111,0-1 Year,9.016666666666667,0,4,20.2875,5,16.23,0.5555555555555556,156.89000000000001
7025-IWFHT,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.55,3729.75,No,90.96951219512195,2-4 Years,2.1841463414634146,0,5,17.91,6,14.925,0.1463414634146341,621.625
6261-LHRTG,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,No,54.111538461538466,2-4 Years,2.105769230769231,0,4,13.6875,5,10.95,0.1923076923076923,281.38
7841-FCRQD,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,1857.3,No,56.28181818181818,2-4 Years,1.628787878787879,0,4,13.4375,5,10.75,0.1515151515151515,371.46
2056-EVGZL,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,7322.5,No,107.68382352941177,5-6 Years,1.5551470588235294,0,7,15.107142857142858,8,13.21875,0.1176470588235294,915.3125
8777-MBMTS,Female,1,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,No,103.46923076923076,5-6 Years,1.6284615384615384,0,7,15.12142857142857,8,13.23125,0.123076923076923,840.6875
7753-USQYQ,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,64.2,3627.3,No,65.9509090909091,4-5 Years,1.1672727272727272,0,5,12.84,6,10.7,0.109090909090909,604.5500000000001
5366-IJEQJ,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.7,1761.45,Yes,88.0725,1-2 Years,4.4350000000000005,1,5,17.740000000000002,6,14.783333333333331,0.3,293.575
7661-CPURM,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,No,90.83947368421053,1-2 Years,4.61578947368421,0,4,21.925,5,17.54,0.2631578947368421,345.19
6233-HXJMX,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.3,4192.15,No,93.15888888888888,2-4 Years,1.9844444444444445,0,5,17.86,6,14.883333333333333,0.1333333333333333,698.6916666666666
5902-WBLSE,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,1411.2,No,20.16,5-6 Years,0.2878571428571428,0,1,20.15,1,20.15,0.0142857142857142,1411.2
1981-INRFU,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.75,164.5,Yes,82.25,0-1 Year,39.875,1,3,26.58333333333333,4,19.9375,2.0,41.125
4971-PUYQO,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.55,2724.6,Yes,100.91111111111111,2-4 Years,3.5018518518518515,1,5,18.91,6,15.758333333333333,0.2222222222222222,454.09999999999997
3239-TPHPZ,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.05,264.55,No,22.045833333333334,0-1 Year,1.6708333333333334,0,1,20.05,1,20.05,0.0833333333333333,264.55
