customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalChargesPerTenure,TenureGroup,MonthlyChargePerTenure,ChurnNumeric,ServiceCount,MonthlyChargePerService,TotalServiceCount,MonthlyChargePerTotalService,ServiceDensity
2305-MRGLV,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.55,2065.4,No,73.76428571428572,2-4 Years,2.7339285714285717,0,3,25.516666666666666,4,19.1375,0.14285714285714285
8404-VIOMB,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.5,4136.4,No,62.67272727272727,5-6 Years,0.946969696969697,0,7,8.928571428571429,8,7.8125,0.12121212121212122
5233-GEEAX,Male,1,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.4,221.9,Yes,27.7375,0-1 Year,3.675,1,2,14.7,3,9.799999999999999,0.375
2359-KLTEK,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.9,3848.0,No,93.85365853658536,2-4 Years,2.314634146341464,0,5,18.98,6,15.816666666666668,0.14634146341463414
5304-EFJLP,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.65,8022.85,No,111.42847222222224,5-6 Years,1.5506944444444446,0,8,13.95625,9,12.405555555555557,0.125
2673-ZALNP,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,173.15,No,24.735714285714288,0-1 Year,2.8428571428571425,0,1,19.9,1,19.9,0.14285714285714285
9184-GALIL,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,781.25,No,20.55921052631579,2-4 Years,0.5381578947368421,0,1,20.45,1,20.45,0.02631578947368421
4393-RYCRE,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.05,4510.8,No,102.51818181818182,2-4 Years,2.4102272727272727,0,7,15.15,8,13.25625,0.18181818181818182
9746-MDMBK,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.45,5317.8,No,113.14468085106384,2-4 Years,2.413829787234042,0,9,12.605555555555556,10,11.345,0.2127659574468085
3162-ZJZFU,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.55,4779.45,No,90.17830188679244,4-5 Years,1.7462264150943396,0,5,18.509999999999998,6,15.424999999999999,0.11320754716981132
8404-GFGCZ,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.6,250.1,No,62.525,0-1 Year,16.4,0,5,13.12,6,10.933333333333332,1.5
8875-AKBYH,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,1745.2,No,87.26,1-2 Years,4.217499999999999,0,4,21.0875,5,16.869999999999997,0.25
4432-ADRLB,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.65,74.9,Yes,37.45,0-1 Year,22.325,1,2,22.325,3,14.883333333333333,1.5
0533-UCAAU,Male,1,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),71.1,4140.1,No,72.63333333333334,4-5 Years,1.2473684210526317,0,6,11.85,7,10.157142857142857,0.12280701754385964
1394-SUIUH,Female,1,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.15,3670.5,No,83.42045454545455,2-4 Years,1.9352272727272728,0,5,17.03,6,14.191666666666668,0.13636363636363635
3521-MNKLV,Male,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.7,1167.8,No,48.65833333333333,1-2 Years,2.0708333333333333,0,3,16.566666666666666,4,12.425,0.16666666666666666
2533-TIBIX,Male,0,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,469.65,No,31.31,1-2 Years,2.013333333333333,0,2,15.1,3,10.066666666666666,0.2
8993-PHFWD,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,58.9,Yes,19.633333333333333,0-1 Year,8.416666666666666,1,1,25.25,2,12.625,0.6666666666666666
1565-RHDJD,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.05,333.55,Yes,83.3875,0-1 Year,21.0125,1,5,16.81,6,14.008333333333333,1.5
7137-RYLPP,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,3171.15,Yes,85.70675675675676,2-4 Years,2.3162162162162163,1,4,21.425,5,17.14,0.13513513513513514
3765-JXVKY,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,74.7,0-1 Year,74.7,1,3,24.900000000000002,4,18.675,4.0
5092-STPKP,Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,No,57.55,1-2 Years,2.347916666666667,0,4,14.0875,5,11.27,0.20833333333333334
7330-WZLNC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,Yes,91.1,0-1 Year,18.16,1,5,18.16,6,15.133333333333333,1.2
0114-PEGZZ,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,No,110.46969696969695,2-4 Years,3.259090909090909,0,7,15.364285714285714,8,13.44375,0.24242424242424243
3359-DSRKA,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1158.85,No,19.980172413793102,4-5 Years,0.3422413793103449,0,1,19.85,1,19.85,0.017241379310344827
8639-NHQEI,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.9,6954.15,No,96.58541666666666,5-6 Years,1.3319444444444446,0,6,15.983333333333334,7,13.700000000000001,0.09722222222222222
7161-DFHUF,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,1672.1,No,23.55070422535211,5-6 Years,0.3359154929577465,0,2,11.925,2,11.925,0.028169014084507043
3957-LXOLK,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,3152.5,Yes,112.58928571428572,2-4 Years,3.7910714285714286,1,7,15.164285714285715,8,13.26875,0.2857142857142857
3720-DBRWL,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,4307.1,No,84.45294117647059,4-5 Years,1.6441176470588237,0,8,10.48125,9,9.316666666666666,0.17647058823529413
6635-MYYYZ,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.35,2530.4,Yes,84.34666666666666,2-4 Years,2.845,1,8,10.66875,9,9.483333333333333,0.3
8565-WUXZU,Male,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.8,6141.65,No,85.30069444444445,5-6 Years,1.1777777777777778,0,5,16.96,6,14.133333333333333,0.08333333333333333
5281-BUZGT,Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.85,3186.7,Yes,88.51944444444445,2-4 Years,2.523611111111111,1,5,18.169999999999998,6,15.141666666666666,0.16666666666666666
4994-OBRSZ,Male,0,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,No,75.34285714285714,1-2 Years,5.435714285714285,0,7,10.87142857142857,8,9.5125,0.5714285714285714
0562-FGDCR,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,5430.65,No,75.42569444444445,5-6 Years,1.0354166666666669,0,7,10.65,8,9.31875,0.1111111111111111
2436-QBZFP,Female,0,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,39.2,849.9,No,38.63181818181818,1-2 Years,1.781818181818182,0,3,13.066666666666668,4,9.8,0.18181818181818182
3420-YJLQT,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.55,151.75,No,75.875,0-1 Year,39.775,0,4,19.8875,5,15.91,2.5
6040-CGACY,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,299.4,No,19.96,1-2 Years,1.3066666666666669,0,1,19.6,1,19.6,0.06666666666666667
6582-PLFUU,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1086.75,No,21.308823529411764,4-5 Years,0.3833333333333333,0,1,19.55,1,19.55,0.0196078431372549
8242-PDSGJ,Male,0,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.15,2692.75,No,38.46785714285714,5-6 Years,0.5592857142857143,0,4,9.7875,5,7.83,0.07142857142857142
0264-CNITK,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1389.6,No,19.57183098591549,5-6 Years,0.2830985915492958,0,1,20.1,1,20.1,0.014084507042253521
0089-IIQKO,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.95,3767.4,No,96.6,2-4 Years,2.562820512820513,0,6,16.658333333333335,7,14.278571428571428,0.1794871794871795
7839-NUIAA,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.8,3641.5,No,59.69672131147541,5-6 Years,0.9803278688524588,0,5,11.959999999999999,6,9.966666666666667,0.09836065573770492
6075-QMNRR,Female,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.75,2535.55,No,48.760576923076925,4-5 Years,0.9567307692307692,0,3,16.583333333333332,4,12.4375,0.07692307692307693
5378-IKEEG,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.75,35.75,Yes,35.75,0-1 Year,35.75,1,2,17.875,3,11.916666666666666,3.0
5966-EMAZU,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,6880.85,No,107.51328125,5-6 Years,1.6953125,0,8,13.5625,9,12.055555555555555,0.140625
0440-EKDCF,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.15,3753.2,No,60.53548387096774,5-6 Years,0.9701612903225806,0,5,12.03,6,10.025,0.0967741935483871
4774-HHGGS,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,637.55,No,21.251666666666665,2-4 Years,0.635,0,1,19.05,1,19.05,0.03333333333333333
2718-GAXQD,Female,1,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,181.6,Yes,45.4,0-1 Year,11.5,1,2,23.0,3,15.333333333333334,0.75
2055-BFOCC,Male,1,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.0,5329.55,No,84.59603174603176,5-6 Years,1.3333333333333333,0,8,10.5,9,9.333333333333334,0.14285714285714285
8180-AKMJV,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,44.55,No,44.55,0-1 Year,44.55,0,2,22.275,3,14.85,3.0
4298-OYIFC,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,1539.8,No,102.65333333333334,1-2 Years,6.8966666666666665,0,7,14.778571428571428,8,12.93125,0.5333333333333333
5566-SOEZD,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.65,2209.75,No,81.8425925925926,2-4 Years,2.9870370370370374,0,4,20.1625,5,16.130000000000003,0.18518518518518517
9842-EFSYY,Female,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,No,55.9375,0-1 Year,14.3,0,6,9.533333333333333,7,8.171428571428573,1.75
2272-WUSPA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,No,107.6625,5-6 Years,1.5381944444444444,0,8,13.84375,9,12.305555555555555,0.125
4584-LBNMK,Male,1,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.7,1174.35,No,26.096666666666664,2-4 Years,0.5488888888888889,0,2,12.35,2,12.35,0.044444444444444446
3898-GUYTS,Female,1,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.05,4385.05,No,97.44555555555556,2-4 Years,2.1566666666666667,0,7,13.864285714285714,8,12.13125,0.17777777777777778
0930-EHUZA,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.35,2606.35,No,72.39861111111111,2-4 Years,2.120833333333333,0,7,10.907142857142857,8,9.54375,0.2222222222222222
6413-XKKPU,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,1539.45,Yes,90.55588235294118,1-2 Years,5.258823529411765,1,5,17.880000000000003,6,14.9,0.35294117647058826
9975-SKRNR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.9,18.9,No,18.9,0-1 Year,18.9,0,1,18.9,1,18.9,1.0
3703-KBKZP,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.45,1261.35,No,78.834375,1-2 Years,4.653125,0,3,24.816666666666666,4,18.6125,0.25
1449-XQEMT,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.8,58.15,Yes,19.383333333333333,0-1 Year,6.6000000000000005,1,1,19.8,1,19.8,0.3333333333333333
2626-URJFX,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.9,225.6,Yes,56.4,0-1 Year,12.725,1,3,16.966666666666665,4,12.725,1.0
4973-MGTON,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,5969.3,No,84.07464788732395,5-6 Years,1.1887323943661972,0,8,10.55,9,9.377777777777778,0.1267605633802817
3682-YEUWS,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.4,253.9,No,25.39,0-1 Year,2.44,0,2,12.2,2,12.2,0.2
1223-UNPKS,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,400.0,No,20.0,1-2 Years,1.0025,0,1,20.05,1,20.05,0.05
2612-RRIDN,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,340.85,Yes,85.2125,0-1 Year,20.25,1,3,27.0,4,20.25,1.0
4735-ASGMA,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,2515.3,Yes,96.7423076923077,2-4 Years,3.782692307692308,1,6,16.391666666666666,7,14.049999999999999,0.2692307692307692
3446-QDSZF,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.5,227.35,No,56.8375,0-1 Year,13.875,0,3,18.5,4,13.875,1.0
3669-LVWZB,Male,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.0,305.95,Yes,61.19,0-1 Year,10.2,1,4,12.75,5,10.2,1.0
6892-EZDTG,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,365.4,Yes,91.35,0-1 Year,22.9125,1,5,18.330000000000002,6,15.275,1.5
5117-IFGPS,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.3,2357.75,No,81.30172413793103,2-4 Years,2.9068965517241376,0,4,21.075,5,16.86,0.1724137931034483
7379-FNIUJ,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.2,198.5,No,99.25,0-1 Year,50.1,0,6,16.7,7,14.314285714285715,3.5
1627-AFWVJ,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,554.25,No,19.11206896551724,2-4 Years,0.6689655172413793,0,1,19.4,1,19.4,0.034482758620689655
9725-SCPZG,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,90.85,Yes,90.85,0-1 Year,90.85,1,4,22.7125,5,18.169999999999998,5.0
5884-GCYMI,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.4,69.4,Yes,69.4,0-1 Year,69.4,1,2,34.7,3,23.133333333333336,3.0
3217-FZDMN,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.45,742.95,Yes,92.86875,0-1 Year,11.80625,1,5,18.89,6,15.741666666666667,0.75
4486-EFAEB,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.4,251.65,No,19.357692307692307,1-2 Years,1.5692307692307692,0,1,20.4,1,20.4,0.07692307692307693
0060-FUALY,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5597.65,No,94.87542372881356,4-5 Years,1.6059322033898304,0,6,15.791666666666666,7,13.535714285714286,0.11864406779661017
7853-GVUDZ,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,20.15,Yes,20.15,0-1 Year,20.15,1,1,20.15,1,20.15,1.0
7480-QNVZJ,Male,1,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4816.7,Yes,96.334,4-5 Years,1.914,1,5,19.14,6,15.950000000000001,0.12
6954-OOYZZ,Male,0,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,768.05,No,42.66944444444445,1-2 Years,2.463888888888889,0,2,22.175,3,14.783333333333333,0.16666666666666666
7088-FBAWU,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.55,1215.8,No,71.51764705882353,1-2 Years,4.385294117647058,0,6,12.424999999999999,7,10.65,0.4117647058823529
8313-AFGBW,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,3522.65,No,74.95,2-4 Years,1.5659574468085105,0,6,12.266666666666666,7,10.514285714285714,0.14893617021276595
3943-KDREE,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,1834.95,Yes,70.575,2-4 Years,2.882692307692308,1,3,24.983333333333334,4,18.7375,0.15384615384615385
9239-ZBZZV,Female,0,No,No,6,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.95,305.1,Yes,50.85,0-1 Year,7.991666666666667,1,4,11.9875,5,9.59,0.8333333333333334
3097-IDVPU,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.1,910.45,No,47.91842105263158,1-2 Years,2.636842105263158,0,3,16.7,4,12.525,0.21052631578947367
4398-HSCJH,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.6,155.65,Yes,51.88333333333333,0-1 Year,21.2,1,5,12.72,6,10.6,2.0
2197-OMWGI,Female,1,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.0,3656.25,No,53.76838235294117,5-6 Years,0.7794117647058824,0,5,10.6,6,8.833333333333334,0.08823529411764706
2303-PJYHN,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.85,52.0,No,26.0,0-1 Year,9.925,0,1,19.85,1,19.85,0.5
9795-VOWON,Male,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.35,150.85,No,21.55,0-1 Year,3.4785714285714286,0,1,24.35,2,12.175,0.2857142857142857
1237-WIYYZ,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,389.25,No,21.625,1-2 Years,1.0861111111111112,0,1,19.55,1,19.55,0.05555555555555555
1987-AUELQ,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1873.7,No,26.390140845070423,5-6 Years,0.3528169014084507,0,2,12.525,2,12.525,0.028169014084507043
7852-LECYP,Male,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,1261.0,No,97.0,1-2 Years,7.215384615384615,0,6,15.633333333333333,7,13.4,0.5384615384615384
4430-UZIPO,Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,36.85,108.7,Yes,36.23333333333333,0-1 Year,12.283333333333331,1,3,12.283333333333333,4,9.2125,1.3333333333333333
4822-LPTYJ,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.75,7346.2,No,102.03055555555557,5-6 Years,1.4409722222222223,0,7,14.821428571428571,8,12.96875,0.1111111111111111
8165-CBKXO,Male,0,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.75,3708.4,No,56.18787878787879,5-6 Years,0.8598484848484849,0,5,11.35,6,9.458333333333334,0.09090909090909091
6527-PZFPV,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,No,19.56875,1-2 Years,0.8666666666666667,0,1,20.8,1,20.8,0.041666666666666664
4855-SNKMY,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.1,44.1,Yes,44.1,0-1 Year,44.1,1,2,22.05,3,14.700000000000001,3.0
9593-CVZKR,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.45,1385.85,No,24.74732142857143,4-5 Years,0.4366071428571428,0,2,12.225,2,12.225,0.03571428571428571
